source_file,stg_id,specialty,procedure_code,section,key,label,is_labeled_optional
BM001A.json,BM001A,Burns Management,BM001A,preauth,clinical_notes,Clinical notes,False
BM001A.json,BM001A,Burns Management,BM001A,preauth,mlc_copy_with_number,MLC copy with number,False
BM001A.json,BM001A,Burns Management,BM001A,preauth,clinical_photograph_with_due_consent_of_patient,Clinical Photograph with due consent of patient,False
BM001A.json,BM001A,Burns Management,BM001A,preauth,document_showing_percent_of_burn_through_rule_of_9,Document showing % of burn through rule of 9,False
BM001A.json,BM001A,Burns Management,BM001A,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM001A.json,BM001A,Burns Management,BM001A,claim,blood_test_cbc_sr_creatinine_platelet_etc,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM001A.json,BM001A,Burns Management,BM001A,claim,x_ray,X ray,False
BM001A.json,BM001A,Burns Management,BM001A,claim,discharge_summary,Discharge Summary,False
BM001A.json,BM001A,Burns Management,BM001A,claim,procedure_operative_notes,Procedure/ operative notes,False
BM001B.json,BM001B,Burns Management,BM001B,preauth,clinical_notes,Clinical notes,False
BM001B.json,BM001B,Burns Management,BM001B,preauth,mlc_copy_with_number,MLC copy with number,False
BM001B.json,BM001B,Burns Management,BM001B,preauth,clinical_photograph_with_due_consent_of_patient,Clinical Photograph with due consent of patient,False
BM001B.json,BM001B,Burns Management,BM001B,preauth,document_showing_percent_of_burn_through_rule_of_9,Document showing % of burn through rule of 9,False
BM001B.json,BM001B,Burns Management,BM001B,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM001B.json,BM001B,Burns Management,BM001B,claim,blood_test_cbc_sr_creatinine_platelet_etc,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM001B.json,BM001B,Burns Management,BM001B,claim,x_ray,X ray,False
BM001B.json,BM001B,Burns Management,BM001B,claim,discharge_summary,Discharge Summary,False
BM001B.json,BM001B,Burns Management,BM001B,claim,procedure_operative_notes,Procedure/ operative notes,False
BM001C.json,BM001C,Burns Management,BM001C,preauth,clinical_notes,Clinical notes,False
BM001C.json,BM001C,Burns Management,BM001C,preauth,mlc_copy_with_number,MLC copy with number,False
BM001C.json,BM001C,Burns Management,BM001C,preauth,clinical_photograph_with_due_consent_of_patient,Clinical Photograph with due consent of patient,False
BM001C.json,BM001C,Burns Management,BM001C,preauth,document_showing_percent_of_burn_through_rule_of_9,Document showing % of burn through rule of 9,False
BM001C.json,BM001C,Burns Management,BM001C,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM001C.json,BM001C,Burns Management,BM001C,claim,blood_test_cbc_sr_creatinine_platelet_etc,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM001C.json,BM001C,Burns Management,BM001C,claim,x_ray,X ray,False
BM001C.json,BM001C,Burns Management,BM001C,claim,discharge_summary,Discharge Summary,False
BM001C.json,BM001C,Burns Management,BM001C,claim,procedure_operative_notes,Procedure/ operative notes,False
BM001D.json,BM001D,Burns Management,BM001D,preauth,clinical_notes,Clinical notes,False
BM001D.json,BM001D,Burns Management,BM001D,preauth,mlc_copy_with_number,MLC copy with number,False
BM001D.json,BM001D,Burns Management,BM001D,preauth,clinical_photograph_with_due_consent_of_patient,Clinical Photograph with due consent of patient,False
BM001D.json,BM001D,Burns Management,BM001D,preauth,document_showing_percent_of_burn_through_rule_of_9,Document showing % of burn through rule of 9,False
BM001D.json,BM001D,Burns Management,BM001D,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM001D.json,BM001D,Burns Management,BM001D,claim,blood_test_cbc_sr_creatinine_platelet_etc,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM001D.json,BM001D,Burns Management,BM001D,claim,x_ray,X ray,False
BM001D.json,BM001D,Burns Management,BM001D,claim,discharge_summary,Discharge Summary,False
BM001D.json,BM001D,Burns Management,BM001D,claim,procedure_operative_notes,Procedure/ operative notes,False
BM002A.json,BM002A,Burns Management,BM002A,preauth,clinical_notes,Clinical notes,False
BM002A.json,BM002A,Burns Management,BM002A,preauth,mlc_copy_with_number,MLC copy with number,False
BM002A.json,BM002A,Burns Management,BM002A,preauth,clinical_photograph_with_due_consent_of_patient,Clinical Photograph with due consent of patient,False
BM002A.json,BM002A,Burns Management,BM002A,preauth,document_showing_percent_of_burn_through_rule_of_9,Document showing % of burn through rule of 9,False
BM002A.json,BM002A,Burns Management,BM002A,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM002A.json,BM002A,Burns Management,BM002A,claim,blood_test_cbc_sr_creatinine_platelet_etc,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM002A.json,BM002A,Burns Management,BM002A,claim,x_ray,X ray,False
BM002A.json,BM002A,Burns Management,BM002A,claim,discharge_summary,Discharge Summary,False
BM002A.json,BM002A,Burns Management,BM002A,claim,procedure_operative_notes,Procedure/ operative notes,False
BM002B.json,BM002B,Burns Management,BM002B,preauth,clinical_notes,Clinical notes,False
BM002B.json,BM002B,Burns Management,BM002B,preauth,mlc_copy_with_number,MLC copy with number,False
BM002B.json,BM002B,Burns Management,BM002B,preauth,clinical_photograph_with_due_consent_of_patient,Clinical Photograph with due consent of patient,False
BM002B.json,BM002B,Burns Management,BM002B,preauth,document_showing_percent_of_burn_through_rule_of_9,Document showing % of burn through rule of 9,False
BM002B.json,BM002B,Burns Management,BM002B,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM002B.json,BM002B,Burns Management,BM002B,claim,blood_test_cbc_sr_creatinine_platelet_etc,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM002B.json,BM002B,Burns Management,BM002B,claim,x_ray,X ray,False
BM002B.json,BM002B,Burns Management,BM002B,claim,discharge_summary,Discharge Summary,False
BM002B.json,BM002B,Burns Management,BM002B,claim,procedure_operative_notes,Procedure/ operative notes,False
BM002C.json,BM002C,Burns Management,BM002C,preauth,clinical_notes,Clinical notes,False
BM002C.json,BM002C,Burns Management,BM002C,preauth,mlc_copy_with_number,MLC copy with number,False
BM002C.json,BM002C,Burns Management,BM002C,preauth,clinical_photograph_with_due_consent_of_patient,Clinical Photograph with due consent of patient,False
BM002C.json,BM002C,Burns Management,BM002C,preauth,document_showing_percent_of_burn_through_rule_of_9,Document showing % of burn through rule of 9,False
BM002C.json,BM002C,Burns Management,BM002C,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM002C.json,BM002C,Burns Management,BM002C,claim,blood_test_cbc_sr_creatinine_platelet_etc,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM002C.json,BM002C,Burns Management,BM002C,claim,x_ray,X ray,False
BM002C.json,BM002C,Burns Management,BM002C,claim,discharge_summary,Discharge Summary,False
BM002C.json,BM002C,Burns Management,BM002C,claim,procedure_operative_notes,Procedure/ operative notes,False
BM002D.json,BM002D,Burns Management,BM002D,preauth,clinical_notes,Clinical notes,False
BM002D.json,BM002D,Burns Management,BM002D,preauth,mlc_copy_with_number,MLC copy with number,False
BM002D.json,BM002D,Burns Management,BM002D,preauth,clinical_photograph_with_due_consent_of_patient,Clinical Photograph with due consent of patient,False
BM002D.json,BM002D,Burns Management,BM002D,preauth,document_showing_percent_of_burn_through_rule_of_9,Document showing % of burn through rule of 9,False
BM002D.json,BM002D,Burns Management,BM002D,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM002D.json,BM002D,Burns Management,BM002D,claim,blood_test_cbc_sr_creatinine_platelet_etc,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM002D.json,BM002D,Burns Management,BM002D,claim,x_ray,X ray,False
BM002D.json,BM002D,Burns Management,BM002D,claim,discharge_summary,Discharge Summary,False
BM002D.json,BM002D,Burns Management,BM002D,claim,procedure_operative_notes,Procedure/ operative notes,False
BM003A.json,BM003A,Burns Management,BM003A,preauth,clinical_notes,Clinical notes,False
BM003A.json,BM003A,Burns Management,BM003A,preauth,mlc_copy_with_number,MLC copy with number,False
BM003A.json,BM003A,Burns Management,BM003A,preauth,clinical_photograph_with_due_consent_of_patient,Clinical Photograph with due consent of patient,False
BM003A.json,BM003A,Burns Management,BM003A,preauth,document_showing_percent_of_burn_through_rule_of_9,Document showing % of burn through rule of 9,False
BM003A.json,BM003A,Burns Management,BM003A,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM003A.json,BM003A,Burns Management,BM003A,claim,blood_test_cbc_sr_creatinine_platelet_etc,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM003A.json,BM003A,Burns Management,BM003A,claim,x_ray,X ray,False
BM003A.json,BM003A,Burns Management,BM003A,claim,discharge_summary,Discharge Summary,False
BM003A.json,BM003A,Burns Management,BM003A,claim,procedure_operative_notes,Procedure/ operative notes,False
BM003B.json,BM003B,Burns Management,BM003B,preauth,clinical_notes,Clinical notes,False
BM003B.json,BM003B,Burns Management,BM003B,preauth,mlc_copy_with_number,MLC copy with number,False
BM003B.json,BM003B,Burns Management,BM003B,preauth,clinical_photograph_with_due_consent_of_patient,Clinical Photograph with due consent of patient,False
BM003B.json,BM003B,Burns Management,BM003B,preauth,document_showing_percent_of_burn_through_rule_of_9,Document showing % of burn through rule of 9,False
BM003B.json,BM003B,Burns Management,BM003B,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM003B.json,BM003B,Burns Management,BM003B,claim,blood_test_cbc_sr_creatinine_platelet_etc,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM003B.json,BM003B,Burns Management,BM003B,claim,x_ray,X ray,False
BM003B.json,BM003B,Burns Management,BM003B,claim,discharge_summary,Discharge Summary,False
BM003B.json,BM003B,Burns Management,BM003B,claim,procedure_operative_notes,Procedure/ operative notes,False
BM003C.json,BM003C,Burns Management,BM003C,preauth,clinical_notes,Clinical notes,False
BM003C.json,BM003C,Burns Management,BM003C,preauth,mlc_copy_with_number,MLC copy with number,False
BM003C.json,BM003C,Burns Management,BM003C,preauth,clinical_photograph_with_due_consent_of_patient,Clinical Photograph with due consent of patient,False
BM003C.json,BM003C,Burns Management,BM003C,preauth,document_showing_percent_of_burn_through_rule_of_9,Document showing % of burn through rule of 9,False
BM003C.json,BM003C,Burns Management,BM003C,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM003C.json,BM003C,Burns Management,BM003C,claim,blood_test_cbc_sr_creatinine_platelet_etc,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM003C.json,BM003C,Burns Management,BM003C,claim,x_ray,X ray,False
BM003C.json,BM003C,Burns Management,BM003C,claim,discharge_summary,Discharge Summary,False
BM003C.json,BM003C,Burns Management,BM003C,claim,procedure_operative_notes,Procedure/ operative notes,False
BM003D.json,BM003D,Burns Management,BM003D,preauth,clinical_notes,Clinical notes,False
BM003D.json,BM003D,Burns Management,BM003D,preauth,mlc_copy_with_number,MLC copy with number,False
BM003D.json,BM003D,Burns Management,BM003D,preauth,clinical_photograph_with_due_consent_of_patient,Clinical Photograph with due consent of patient,False
BM003D.json,BM003D,Burns Management,BM003D,preauth,document_showing_percent_of_burn_through_rule_of_9,Document showing % of burn through rule of 9,False
BM003D.json,BM003D,Burns Management,BM003D,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM003D.json,BM003D,Burns Management,BM003D,claim,blood_test_cbc_sr_creatinine_platelet_etc,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM003D.json,BM003D,Burns Management,BM003D,claim,x_ray,X ray,False
BM003D.json,BM003D,Burns Management,BM003D,claim,discharge_summary,Discharge Summary,False
BM003D.json,BM003D,Burns Management,BM003D,claim,procedure_operative_notes,Procedure/ operative notes,False
BM004A.json,BM004A,Burns Management,BM004A,preauth,clinical_notes_circumstances_low_voltage,Clinical notes mentioning the circumstances that led to low voltage electrical contact burns,False
BM004A.json,BM004A,Burns Management,BM004A,preauth,mlc_copy_with_number,MLC copy with number,False
BM004A.json,BM004A,Burns Management,BM004A,preauth,clinical_photograph,Clinical Photograph,False
BM004A.json,BM004A,Burns Management,BM004A,preauth,burn_percentage_rule_of_9,Document showing % of burn through rule of 9,False
BM004A.json,BM004A,Burns Management,BM004A,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM004A.json,BM004A,Burns Management,BM004A,claim,blood_test_cbc_sr_creatinine_platelet,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM004A.json,BM004A,Burns Management,BM004A,claim,x_ray,X ray,False
BM004A.json,BM004A,Burns Management,BM004A,claim,detailed_discharge_summary,Detailed Discharge Summary,False
BM004A.json,BM004A,Burns Management,BM004A,claim,detailed_procedure_operative_notes,Detailed procedure / operative notes,False
BM004B.json,BM004B,Burns Management,BM004B,preauth,clinical_notes_circumstances_low_voltage,Clinical notes mentioning the circumstances that led to low voltage electrical contact burns,False
BM004B.json,BM004B,Burns Management,BM004B,preauth,mlc_copy_with_number,MLC copy with number,False
BM004B.json,BM004B,Burns Management,BM004B,preauth,clinical_photograph,Clinical Photograph,False
BM004B.json,BM004B,Burns Management,BM004B,preauth,burn_percentage_rule_of_9,Document showing % of burn through rule of 9,False
BM004B.json,BM004B,Burns Management,BM004B,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM004B.json,BM004B,Burns Management,BM004B,claim,blood_test_cbc_sr_creatinine_platelet,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM004B.json,BM004B,Burns Management,BM004B,claim,x_ray,X ray,False
BM004B.json,BM004B,Burns Management,BM004B,claim,detailed_discharge_summary,Detailed Discharge Summary,False
BM004B.json,BM004B,Burns Management,BM004B,claim,detailed_procedure_operative_notes,Detailed procedure / operative notes,False
BM004C.json,BM004C,Burns Management,BM004C,preauth,clinical_notes_circumstances_low_voltage,Clinical notes mentioning the circumstances that led to low voltage electrical contact burns,False
BM004C.json,BM004C,Burns Management,BM004C,preauth,mlc_copy_with_number,MLC copy with number,False
BM004C.json,BM004C,Burns Management,BM004C,preauth,clinical_photograph,Clinical Photograph,False
BM004C.json,BM004C,Burns Management,BM004C,preauth,burn_percentage_rule_of_9,Document showing % of burn through rule of 9,False
BM004C.json,BM004C,Burns Management,BM004C,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM004C.json,BM004C,Burns Management,BM004C,claim,blood_test_cbc_sr_creatinine_platelet,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM004C.json,BM004C,Burns Management,BM004C,claim,x_ray,X ray,False
BM004C.json,BM004C,Burns Management,BM004C,claim,detailed_discharge_summary,Detailed Discharge Summary,False
BM004C.json,BM004C,Burns Management,BM004C,claim,detailed_procedure_operative_notes,Detailed procedure / operative notes,False
BM004D.json,BM004D,Burns Management,BM004D,preauth,clinical_notes_circumstances_low_voltage,Clinical notes mentioning the circumstances that led to low voltage electrical contact burns,False
BM004D.json,BM004D,Burns Management,BM004D,preauth,mlc_copy_with_number,MLC copy with number,False
BM004D.json,BM004D,Burns Management,BM004D,preauth,clinical_photograph,Clinical Photograph,False
BM004D.json,BM004D,Burns Management,BM004D,preauth,burn_percentage_rule_of_9,Document showing % of burn through rule of 9,False
BM004D.json,BM004D,Burns Management,BM004D,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM004D.json,BM004D,Burns Management,BM004D,claim,blood_test_cbc_sr_creatinine_platelet,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM004D.json,BM004D,Burns Management,BM004D,claim,x_ray,X ray,False
BM004D.json,BM004D,Burns Management,BM004D,claim,detailed_discharge_summary,Detailed Discharge Summary,False
BM004D.json,BM004D,Burns Management,BM004D,claim,detailed_procedure_operative_notes,Detailed procedure / operative notes,False
BM005A.json,BM005A,Burns Management,BM005A,preauth,clinical_notes_circumstances,Clinical notes mentioning the circumstances that led to Chemical Burn,False
BM005A.json,BM005A,Burns Management,BM005A,preauth,mlc_copy,MLC copy with number,False
BM005A.json,BM005A,Burns Management,BM005A,preauth,clinical_photograph_affected_part,Clinical Photograph of the affected part,False
BM005A.json,BM005A,Burns Management,BM005A,claim,burn_percentage_rule_of_9,Document showing % of burn through rule of 9,False
BM005A.json,BM005A,Burns Management,BM005A,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM005A.json,BM005A,Burns Management,BM005A,claim,blood_test_reports,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM005A.json,BM005A,Burns Management,BM005A,claim,x_ray,X ray,False
BM005A.json,BM005A,Burns Management,BM005A,claim,detailed_discharge_summary,Detailed Discharge Summary,False
BM005A.json,BM005A,Burns Management,BM005A,claim,detailed_procedure_operative_notes,Detailed procedure / operative notes,False
BM005B.json,BM005B,Burns Management,BM005B,preauth,clinical_notes_circumstances,Clinical notes mentioning the circumstances that led to Chemical Burn,False
BM005B.json,BM005B,Burns Management,BM005B,preauth,mlc_copy,MLC copy with number,False
BM005B.json,BM005B,Burns Management,BM005B,preauth,clinical_photograph_affected_part,Clinical Photograph of the affected part,False
BM005B.json,BM005B,Burns Management,BM005B,claim,burn_percentage_rule_of_9,Document showing % of burn through rule of 9,False
BM005B.json,BM005B,Burns Management,BM005B,claim,post_treatment_clinical_photograph,Post treatment clinical photograph,False
BM005B.json,BM005B,Burns Management,BM005B,claim,blood_test_reports,"Blood test (CBC, Sr. creatinine, Platelet etc.)",False
BM005B.json,BM005B,Burns Management,BM005B,claim,x_ray,X ray,False
BM005B.json,BM005B,Burns Management,BM005B,claim,detailed_discharge_summary,Detailed Discharge Summary,False
BM005B.json,BM005B,Burns Management,BM005B,claim,detailed_procedure_operative_notes,Detailed procedure / operative notes,False
BM006A.json,S1100011,Burns Management,BM006A,preauth,clinical_history_burns_etiology_treatment_contractures,"Clinical history detailing the burns - etiology, treatment given, and resultant contractures left",False
BM006A.json,S1100011,Burns Management,BM006A,preauth,functional_disability_expected_improvement,Functional disability to be detailed and expected functional improvement to be shared.,False
BM006A.json,S1100011,Burns Management,BM006A,preauth,pre_operative_clinical_photograph,Pre-operative clinical photograph.,False
BM006A.json,S1100011,Burns Management,BM006A,claim,detailed_indoor_case_papers,Detailed indoor case papers,False
BM006A.json,S1100011,Burns Management,BM006A,claim,detailed_procedure_operative_notes,Detailed procedure/Operative notes,False
BM006A.json,S1100011,Burns Management,BM006A,claim,post_operative_clinical_photograph,Post-operative clinical photograph of the affected part,False
BM006A.json,S1100011,Burns Management,BM006A,claim,discharge_summary,Discharge summary,False
BM006B.json,S1100012,Burns Management,BM006B,preauth,clinical_history_burns_etiology_treatment_contractures,"Clinical history detailing the burns - etiology, treatment given, and resultant contractures left",False
BM006B.json,S1100012,Burns Management,BM006B,preauth,functional_disability_expected_improvement,Functional disability to be detailed and expected functional improvement to be shared.,False
BM006B.json,S1100012,Burns Management,BM006B,preauth,pre_operative_clinical_photograph,Pre-operative clinical photograph.,False
BM006B.json,S1100012,Burns Management,BM006B,claim,detailed_indoor_case_papers,Detailed indoor case papers,False
BM006B.json,S1100012,Burns Management,BM006B,claim,detailed_procedure_operative_notes,Detailed procedure/Operative notes,False
BM006B.json,S1100012,Burns Management,BM006B,claim,post_operative_clinical_photograph,Post-operative clinical photograph of the affected part,False
BM006B.json,S1100012,Burns Management,BM006B,claim,discharge_summary,Discharge summary,False
ER001A.json,ER001A,Emergency Room Packages,ER001A,preauth,clinical_notes_evaluation_findings_planned_treatment,"Clinical notes including evaluation findings, planned line of treatment",False
ER001A.json,ER001A,Emergency Room Packages,ER001A,preauth,pre_clinical_photograph,Pre-clinical photograph,False
ER001A.json,ER001A,Emergency Room Packages,ER001A,claim,detailed_clinical_notes_vitals_treatment,"Detailed clinical notes, vitals and treatment given",False
ER001A.json,ER001A,Emergency Room Packages,ER001A,claim,detailed_procedure_operative_notes,Detailed Procedure / Operative Notes,False
ER001A.json,ER001A,Emergency Room Packages,ER001A,claim,post_procedure_clinical_photograph,Post procedure clinical photograph of the affected part,False
ER001A.json,ER001A,Emergency Room Packages,ER001A,claim,detailed_discharge_summary,Detailed Discharge summary,False
ER002A.json,ER002A,Emergency Room Packages,ER002A,preauth,clinical_notes,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
ER002A.json,ER002A,Emergency Room Packages,ER002A,preauth,ecg_report,Electrocardiogram (ECG) report,False
ER002A.json,ER002A,Emergency Room Packages,ER002A,claim,detailed_indoor_case_papers,Detailed Indoor Case Papers (ICPs),False
ER002A.json,ER002A,Emergency Room Packages,ER002A,claim,detailed_discharge_summary,Detailed Discharge summary,False
ER002B.json,ER002B,Emergency Room Packages,ER002B,preauth,clinical_notes,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
ER002B.json,ER002B,Emergency Room Packages,ER002B,preauth,ecg_report,Electrocardiogram (ECG) report,False
ER002B.json,ER002B,Emergency Room Packages,ER002B,claim,detailed_indoor_case_papers,Detailed Indoor Case Papers (ICPs),False
ER002B.json,ER002B,Emergency Room Packages,ER002B,claim,detailed_discharge_summary,Detailed Discharge summary,False
ER003A.json,ER003A,Emergency Room Packages,ER003A,preauth,clinical_notes_with_classification_findings_indications_treatment_plan,"Clinical Notes including classification of bites, evaluation findings, indications for the procedure, and planned line of treatment",False
ER003A.json,ER003A,Emergency Room Packages,ER003A,preauth,pre_clinical_photograph,Pre-clinical photograph,False
ER003A.json,ER003A,Emergency Room Packages,ER003A,claim,detailed_indoor_case_papers,Detailed Indoor Case Papers (ICPs),False
ER003A.json,ER003A,Emergency Room Packages,ER003A,claim,clinical_notes_with_treatment_details_vaccine_doses_dates,Clinical Notes with complete treatment details including no. of doses of vaccine with dates (as needed),False
ER003A.json,ER003A,Emergency Room Packages,ER003A,claim,invoice_barcode_sticker_vaccine,Invoice / bar code sticker of the vaccine (If its applicable),False
ER003A.json,ER003A,Emergency Room Packages,ER003A,claim,discharge_summary_follow_up_advice,Discharge summary and follow-up advice,False
ID001A.json,ID001A,Infectious Diseases,ID001A,preauth,clinical_notes_physician_prescription,Clinical notes / physician's prescription indicating signs/ symptoms and the need for testing,False
ID001A.json,ID001A,Infectious Diseases,ID001A,preauth,covid_19_laboratory_screening_testing_form,Covid-19 laboratory screening/ testing form duly signed by the prescribing physician/ doctor,False
ID001A.json,ID001A,Infectious Diseases,ID001A,claim,detailed_indoor_case_papers,Detailed Indoor case papers (in case of hospitalization),False
ID001A.json,ID001A,Infectious Diseases,ID001A,claim,detailed_discharge_summary,Detailed discharge summary (in case of hospitalization),False
ID001A.json,ID001A,Infectious Diseases,ID001A,claim,all_laboratory_investigation_reports,All laboratory investigation reports (including COVID-19 test report),False
ID001B.json,ID001B,Infectious Diseases,ID001B,preauth,clinical_notes_physician_prescription,Clinical notes / physician's prescription indicating signs/ symptoms and the need for testing,False
ID001B.json,ID001B,Infectious Diseases,ID001B,preauth,covid_19_laboratory_screening_testing_form,Covid-19 laboratory screening/ testing form duly signed by the prescribing physician/ doctor,False
ID001B.json,ID001B,Infectious Diseases,ID001B,preauth,positive_pcr_report_for_confirmation_test,"For 'test for confirmation of COVID-19 infection', positive report of Diagnostic Test for COVID-19 Infection (PCR)",False
ID001B.json,ID001B,Infectious Diseases,ID001B,claim,detailed_indoor_case_papers,Detailed Indoor case papers (in case of hospitalization),False
ID001B.json,ID001B,Infectious Diseases,ID001B,claim,detailed_discharge_summary,Detailed discharge summary (in case of hospitalization),False
ID001B.json,ID001B,Infectious Diseases,ID001B,claim,all_laboratory_investigation_reports,All laboratory investigation reports (including COVID-19 test report),False
ID002A.json,ID002A,Infectious Diseases,ID002A,preauth,clinical_notes_physician_prescription,Clinical notes / physician's prescription indicating signs/ symptoms and the need for testing,False
ID002A.json,ID002A,Infectious Diseases,ID002A,preauth,covid_19_laboratory_screening_testing_form,Covid-19 laboratory screening/ testing form duly signed by the prescribing physician/ doctor,False
ID002A.json,ID002A,Infectious Diseases,ID002A,claim,detailed_indoor_case_papers,Detailed Indoor case papers (in case of hospitalization),False
ID002A.json,ID002A,Infectious Diseases,ID002A,claim,detailed_discharge_summary,Detailed discharge summary (in case of hospitalization),False
ID002A.json,ID002A,Infectious Diseases,ID002A,claim,all_laboratory_investigation_reports,All laboratory investigation reports (including COVID-19 test report),False
ID003A.json,ID003A,Infectious Diseases,ID003A,preauth,clinical_notes,"Clinical notes including history, signs & symptoms",False
ID003A.json,ID003A,Infectious Diseases,ID003A,preauth,rt_pcr_test_report,Laboratory Investigation report (Real time or Conventional RT-PCR test),False
ID003A.json,ID003A,Infectious Diseases,ID003A,preauth,upper_respiratory_samples_report,Report of upper respiratory tract samples (Throat/Nasal/Nasopharyngeal swab & Oropharyngeal swab),False
ID003A.json,ID003A,Infectious Diseases,ID003A,preauth,lower_respiratory_samples_report,Report of lower respiratory tract samples (Bronchoalveolar lavage/tracheal aspirate/sputum) (when readily available for mechanically ventilated patients),False
ID003A.json,ID003A,Infectious Diseases,ID003A,preauth,other_etiology_test_reports,"Test reports for other potential etiologies (e.g. Influenza, other respiratory viruses, malaria, dengue fever, typhoid fever) (as appropriate)",False
ID003A.json,ID003A,Infectious Diseases,ID003A,preauth,blood_culture_report,"Blood culture report (for severe COVID-19 patients, prior to initiation of antimicrobial therapy)",False
ID003A.json,ID003A,Infectious Diseases,ID003A,claim,indoor_case_papers,"Detailed Indoor case papers (treatment, daily monitoring of temperature, vitals, SpO2; Chest X-ray & CBC in moderate/severe illness; supportive therapy)",False
ID003A.json,ID003A,Infectious Diseases,ID003A,claim,discharge_summary,Detailed discharge summary with post-discharge advise,False
ID003A.json,ID003A,Infectious Diseases,ID003A,claim,all_investigation_reports,All investigation reports,False
ID003A.json,ID003A,Infectious Diseases,ID003A,claim,negative_rt_pcr_report_at_discharge,"Negative RT-PCR test report (for severe cases, once after symptom resolution, before patient discharge)",False
IN001A.json,IN001A,Interventional Neuroradiology,IN001A,preauth,clinical_notes,"Clinical notes including evaluation findings, indication of procedure, and planned line of treatment",False
IN001A.json,IN001A,Interventional Neuroradiology,IN001A,preauth,ct_mri_brain_spine,CT/MRI Brain/Spine,False
IN001A.json,IN001A,Interventional Neuroradiology,IN001A,preauth,digital_subtraction_angiography,Digital Subtraction Angiography (DSA),False
IN001A.json,IN001A,Interventional Neuroradiology,IN001A,claim,detailed_indoor_case_papers,Detailed Indoor case papers (ICPs),False
IN001A.json,IN001A,Interventional Neuroradiology,IN001A,claim,detailed_procedure_operative_notes,Detailed Procedure / operative notes,False
IN001A.json,IN001A,Interventional Neuroradiology,IN001A,claim,intra_operative_photographs,Intra-operative photographs (optional),True
IN001A.json,IN001A,Interventional Neuroradiology,IN001A,claim,post_procedure_check_angiogram,Post procedure Check Angiogram,False
IN001A.json,IN001A,Interventional Neuroradiology,IN001A,claim,invoice_barcode_onyx_glue_used,Invoice/barcode of onyx/glue used,False
IN001A.json,IN001A,Interventional Neuroradiology,IN001A,claim,detailed_discharge_summary,Detailed discharge summary,False
IN001B.json,IN001B,Interventional Neuroradiology,IN001B,preauth,clinical_notes,"Clinical notes including evaluation findings, indication of procedure, and planned line of treatment",False
IN001B.json,IN001B,Interventional Neuroradiology,IN001B,preauth,ct_mri_brain_spine_dsa,CT/MRI Brain/Spine / Digital Subtraction Angiography,False
IN001B.json,IN001B,Interventional Neuroradiology,IN001B,claim,detailed_indoor_case_papers,Detailed Indoor case papers (ICPs),False
IN001B.json,IN001B,Interventional Neuroradiology,IN001B,claim,detailed_procedure_operative_notes,Detailed Procedure / operative notes,False
IN001B.json,IN001B,Interventional Neuroradiology,IN001B,claim,intra_operative_photographs,Intra-operative photographs (optional),True
IN001B.json,IN001B,Interventional Neuroradiology,IN001B,claim,post_procedure_check_angiogram,Post procedure Check Angiogram,False
IN001B.json,IN001B,Interventional Neuroradiology,IN001B,claim,invoice_barcode_glue_used,Invoice/barcode of onyx/glue used,False
